Time,Sensor1a,Amb_Temp,Sensor1b,Accel_X,Sensor1c,Accel_Y,Sensor1d,Accel_Z,Sensor2a,Volume,Sensor2b,Volume_%,Sensor3a,Batttery_V,Sensor3b,Batttery_Level_%,Sensor4a,Pressure,Sensor4b,Pressure_%,Sensor5a,Body_Temp_C,Sensor5b,Body_Temp_F,Sensor6a,Heart_rate,BPM,IBI
2023-04-11 19:23:40,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.20,Pressure,62.5,P_Capacity_%,47.89,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,758,527
2023-04-11 19:23:40,Amb_Temperature,24.76,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.16,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.50,Pressure,64.7,P_Capacity_%,49.58,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,758,526
2023-04-11 19:23:41,Amb_Temperature,24.75,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.63,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,78,758,525
2023-04-11 19:23:42,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.27,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.87,Pressure,70.0,P_Capacity_%,53.65,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,65,2264,525
2023-04-11 19:23:43,Amb_Temperature,24.75,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.14,Pressure,68.3,P_Capacity_%,52.39,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,65,2264,525
2023-04-11 19:23:43,Amb_Temperature,24.77,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.10,Pressure,74.7,P_Capacity_%,57.30,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,60,1516,527
2023-04-11 19:23:44,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.52,Battery_Level_%,-163.01,Pressure,70.3,P_Capacity_%,53.93,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,60,1516,524
2023-04-11 19:23:45,Amb_Temperature,24.77,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.61,Pressure,77.1,P_Capacity_%,59.13,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,56,1516,527
2023-04-11 19:23:46,Amb_Temperature,24.79,Accel_X,0.03,Accel_Y,-0.24,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.51,Battery_Level_%,-164.08,Pressure,70.9,P_Capacity_%,54.36,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,56,1516,526
2023-04-11 19:23:47,Amb_Temperature,24.79,Accel_X,0.00,Accel_Y,-0.24,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.62,Pressure,66.7,P_Capacity_%,51.12,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,52,1520,529
