Time,Sensor1a,Amb_Temp,Sensor1b,Accel_X,Sensor1c,Accel_Y,Sensor1d,Accel_Z,Sensor2a,Volume,Sensor2b,Volume_%,Sensor3a,Batttery_V,Sensor3b,Batttery_Level_%,Sensor4a,Pressure,Sensor4b,Pressure_%,Sensor5a,Body_Temp_C,Sensor5b,Body_Temp_F,Sensor6a,Heart_rate,BPM,IBI
2023-04-11 19:13:29,Amb_Temperature,24.75,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.44,Battery_Level_%,-170.92,Pressure,63.7,P_Capacity_%,48.88,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,102,460,528
2023-04-11 19:13:30,Amb_Temperature,24.77,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.20,Pressure,65.4,P_Capacity_%,50.14,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,111,306,528
2023-04-11 19:13:30,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.08,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,111,766,529
2023-04-11 19:13:31,Amb_Temperature,24.73,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.78,Pressure,65.0,P_Capacity_%,49.86,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,111,770,529
2023-04-11 19:13:32,Amb_Temperature,24.77,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.64,Pressure,67.0,P_Capacity_%,51.41,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,105,766,528
2023-04-11 19:13:33,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.03,Pressure,66.8,P_Capacity_%,51.27,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,97,766,529
2023-04-11 19:13:33,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.61,Pressure,66.7,P_Capacity_%,51.12,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,97,460,528
2023-04-11 19:13:34,Amb_Temperature,24.75,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.74,Pressure,69.0,P_Capacity_%,52.95,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,97,306,527
2023-04-11 19:13:35,Amb_Temperature,24.74,Accel_X,0.03,Accel_Y,-0.25,Accel_Z,10.16,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.88,Pressure,68.5,P_Capacity_%,52.53,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,97,764,526
2023-04-11 19:13:36,Amb_Temperature,24.79,Accel_X,0.00,Accel_Y,-0.24,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.63,Pressure,68.5,P_Capacity_%,52.53,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,93,772,525
2023-04-11 19:13:36,Amb_Temperature,24.76,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.39,Pressure,69.8,P_Capacity_%,53.51,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,87,710,522
2023-04-11 19:13:37,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.52,Battery_Level_%,-162.89,Pressure,70.5,P_Capacity_%,54.07,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,87,710,525
2023-04-11 19:13:38,Amb_Temperature,24.76,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.18,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.76,Pressure,58.8,P_Capacity_%,45.09,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,87,804,529
2023-04-11 19:13:39,Amb_Temperature,24.72,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.58,Pressure,62.3,P_Capacity_%,47.75,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,87,766,529
2023-04-11 19:13:39,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.24,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.48,Pressure,62.8,P_Capacity_%,48.18,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,91,464,528
2023-04-11 19:13:40,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.38,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,94,252,530
2023-04-11 19:13:41,Amb_Temperature,24.77,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.16,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.44,Battery_Level_%,-170.98,Pressure,63.4,P_Capacity_%,48.60,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,106,308,530
2023-04-11 19:13:42,Amb_Temperature,24.78,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.83,Pressure,65.0,P_Capacity_%,49.86,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,121,278,531
